'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT NOWA NOWA Victoria for October 2025,,,,,,,,,,
Issued at 06:31 GMT on Wednesday 15 October 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT NOWA NOWA,01/10/2025,4.3,0.2, ,19.5,9.7,93,27,4.99,20.02
MOUNT NOWA NOWA,02/10/2025,3.5,1.8, ,17.1,6.7,96,31,4.74,14.96
MOUNT NOWA NOWA,03/10/2025,3.3,1.2, ,18.3,8.8,93,50,5.49,16.37
MOUNT NOWA NOWA,04/10/2025,3.4,0.0, ,19.6,8.2,98,49,2.59,21.68
MOUNT NOWA NOWA,05/10/2025,5.9,0.0, ,27.4,10.9,78,27,5.78,15.62
MOUNT NOWA NOWA,06/10/2025,2.7,5.6, ,15.8,8.3,99,46,4.05,12.99
MOUNT NOWA NOWA,07/10/2025,4.0,0.2, ,20.1,6.3,87,32,2.87,22.74
MOUNT NOWA NOWA,08/10/2025,4.2,0.0, ,25.2,8.3,98,31,3.47,16.27
MOUNT NOWA NOWA,09/10/2025,5.0,0.0, ,24.7,10.1,99,20,3.55,22.68
MOUNT NOWA NOWA,10/10/2025,7.3,0.0, ,25.2,11.2,49,20,6.76,23.38
MOUNT NOWA NOWA,11/10/2025,5.2,0.0, ,24.0,12.0,95,18,3.65,23.41
MOUNT NOWA NOWA,12/10/2025,2.5,0.2, ,16.8,8.8,98,54,2.26,14.36
MOUNT NOWA NOWA,13/10/2025,3.1,3.0, ,14.8,5.0,96,43,3.27,20.64
MOUNT NOWA NOWA,14/10/2025,4.0,0.0, ,20.2,5.7,95,38,2.75,24.15
Totals:,,58.4,12.2, ,,,,,, 
