'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SCORESBY RESEARCH INSTITUTE Victoria for October 2025,,,,,,,,,,
Issued at 06:31 GMT on Wednesday 15 October 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SCORESBY RESEARCH INSTITUTE,01/10/2025,2.6,0.8, ,16.9,9.6,89,53,3.63,12.26
SCORESBY RESEARCH INSTITUTE,02/10/2025,2.1,5.8, ,13.4,7.7,92,52,3.94,8.43
SCORESBY RESEARCH INSTITUTE,03/10/2025,2.4,3.2, ,17.3,10.7,94,64,2.80,14.30
SCORESBY RESEARCH INSTITUTE,04/10/2025,3.8,0.0, ,23.9,6.6,98,39,2.26,21.83
SCORESBY RESEARCH INSTITUTE,05/10/2025,3.9,0.0, ,24.8,14.9,90,30,4.25,8.49
SCORESBY RESEARCH INSTITUTE,06/10/2025,2.9,7.2, ,16.6,10.3,92,47,2.85,16.48
SCORESBY RESEARCH INSTITUTE,07/10/2025,3.4,0.0, ,18.6,6.8,92,42,2.14,22.00
SCORESBY RESEARCH INSTITUTE,08/10/2025,3.2,0.0, ,22.0,6.7,90,43,2.19,16.85
SCORESBY RESEARCH INSTITUTE,09/10/2025,3.3,0.0, ,19.9,8.4,92,39,3.27,15.30
SCORESBY RESEARCH INSTITUTE,10/10/2025,5.0,0.0, ,21.6,13.4,57,36,5.12,17.76
SCORESBY RESEARCH INSTITUTE,11/10/2025,3.7,0.0, ,21.6,13.0,95,32,2.99,15.85
SCORESBY RESEARCH INSTITUTE,12/10/2025,2.6,3.6, ,19.2,8.6,96,45,2.75,10.06
SCORESBY RESEARCH INSTITUTE,13/10/2025,2.7,8.0, ,16.6,5.5,97,40,0.76,19.51
SCORESBY RESEARCH INSTITUTE,14/10/2025,3.2,0.2, ,19.6,5.1,94,46,2.00,20.06
Totals:,,44.8,28.8, ,,,,,, 
