'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BENDIGO AIRPORT Victoria for October 2025,,,,,,,,,,
Issued at 06:31 GMT on Wednesday 15 October 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BENDIGO AIRPORT,01/10/2025,2.8,2.4, ,16.4,7.1,93,53,4.78,14.54
BENDIGO AIRPORT,02/10/2025, ,2.6, , ,6.8,91,46,6.36,17.13
BENDIGO AIRPORT,03/10/2025, , , , , , , , ,18.61
BENDIGO AIRPORT,04/10/2025,3.7, , ,23.3,3.8,100,34,1.76,22.36
BENDIGO AIRPORT,05/10/2025,6.1,0.0, ,29.7,6.8,93,16,4.24,18.05
BENDIGO AIRPORT,06/10/2025,2.9,2.6, ,15.7,10.0,90,43,4.03,13.76
BENDIGO AIRPORT,07/10/2025,3.4,0.0, ,18.3,1.6,98,38,2.71,21.89
BENDIGO AIRPORT,08/10/2025,3.9,0.2, ,23.1,3.4,97,37,2.70,21.23
BENDIGO AIRPORT,09/10/2025,4.5,0.0, ,20.6,6.8,86,33,4.72,21.40
BENDIGO AIRPORT,10/10/2025,5.1,0.0, ,21.8,5.2,85,34,6.21,23.45
BENDIGO AIRPORT,11/10/2025, ,0.0, , ,9.8, , , ,18.87
BENDIGO AIRPORT,12/10/2025, , , , , , , , ,12.85
BENDIGO AIRPORT,13/10/2025, , , , , , , , ,23.92
BENDIGO AIRPORT,14/10/2025, , , ,22.2, ,93,29,2.36,23.52
Totals:,,32.4,7.8, ,,,,,, 
