'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MALLACOOTA Victoria for October 2025,,,,,,,,,,
Issued at 06:31 GMT on Wednesday 15 October 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MALLACOOTA,01/10/2025,4.1,0.8, ,21.5,9.5,93,28,3.49,19.29
MALLACOOTA,02/10/2025,3.6,0.0, ,18.8,10.5,75,39,4.21,13.90
MALLACOOTA,03/10/2025,3.9,0.2, ,18.7,10.8,74,48,6.11,16.09
MALLACOOTA,04/10/2025,3.2,0.2, ,18.6,11.7,93,58,4.14,19.44
MALLACOOTA,05/10/2025,4.6,0.0, ,27.0,8.1,94,34,3.37,19.24
MALLACOOTA,06/10/2025,2.5,0.8, ,15.3,11.3,90,54,4.72,9.98
MALLACOOTA,07/10/2025,3.5,0.0, ,19.5,6.4,94,54,3.44,22.49
MALLACOOTA,08/10/2025,4.2,0.4, ,23.4,7.5,96,36,3.24,21.11
MALLACOOTA,09/10/2025,4.2,0.0, ,21.7,11.4,93,43,3.88,22.72
MALLACOOTA,10/10/2025,5.8,0.0, ,28.2,9.6,86,16,3.33,23.50
MALLACOOTA,11/10/2025,3.6,0.0, ,19.1,7.9,92,55,3.49,23.59
MALLACOOTA,12/10/2025,2.7,0.0, ,18.2,7.4,96,63,3.09,16.23
MALLACOOTA,13/10/2025,3.4,4.6, ,15.5,8.5,89,46,4.98,19.90
MALLACOOTA,14/10/2025,4.3,0.4, ,20.2,5.9,88,38,3.87,24.14
Totals:,,53.6,7.4, ,,,,,, 
