'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KERANG AIRPORT Victoria for October 2025,,,,,,,,,,
Issued at 06:31 GMT on Wednesday 15 October 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KERANG AIRPORT,01/10/2025,2.2,0.0, ,20.1,6.5,94,38,0.00,16.24
KERANG AIRPORT,02/10/2025,2.4,0.0, ,19.8,8.8,83,32,0.00,18.04
KERANG AIRPORT,03/10/2025,2.6,0.0, ,21.7,7.3,87,43,0.00,19.92
KERANG AIRPORT,04/10/2025,2.8,0.0, ,26.7,2.1,99,25,0.00,22.16
KERANG AIRPORT,05/10/2025,2.8,0.0, ,34.1,8.8,69,12,0.00,20.65
KERANG AIRPORT,06/10/2025,1.8,0.0, ,17.8,11.3,88,40,0.00,11.97
KERANG AIRPORT,07/10/2025,2.7,0.0, ,21.5,3.1,90,30,0.00,21.94
KERANG AIRPORT,08/10/2025,2.8,0.0, ,28.5,3.2,94,28,0.00,20.53
KERANG AIRPORT,09/10/2025,3.0,0.0, ,24.3,8.0,87,28,0.00,22.25
KERANG AIRPORT,10/10/2025,3.0,0.0, ,25.5,6.6,80,25,0.00,22.85
KERANG AIRPORT,11/10/2025,3.0,0.0, ,24.6,8.4,84,28,0.00,22.42
KERANG AIRPORT,12/10/2025,2.7,0.0, ,22.4,5.3,97,32,0.00,20.75
KERANG AIRPORT,13/10/2025,2.8,0.0, ,21.1,2.7,99,25,0.00,22.96
KERANG AIRPORT,14/10/2025,2.8,0.0, ,24.5,3.7,93,28,0.00,21.62
Totals:,,37.4,0, ,,,,,, 
